base_expression,choices,cont_tokens,example,full_prompt,gold,gold_index,input_tokens,instruction,metrics,num_asked_few_shots,num_effective_few_shots,padded,pred_logits,prediction_logits,predictions,sentence_cleaned,specifics,truncated,log_prob,oddballness,confidence
smash,[],"[array([array([  9258,     25,    600,    271,  69769,     25,    758,    419,
                 2266,     11,    364,   3563,  13571,      6,    374,   1483,
                45350,   2673,    311,   7512,    279,   6849,  48112,   2718,
                  476,  14719,    705,    315,    279,   5506,  10058,    553,
                  279,   4282,     13,   1084,   1558,    537,   3076,    429,
                  279,   5506,  10058,    572,  21893,  10865,   1119,   9666,
                   11,    714,   4751,    429,    432,    572,  13444,   9482,
                  476,  14425,    438,    458,  24586,   5387,     13,  15277,
                   11,    279,   4396,   4226,    374,    364,     72,      6,
                  369,  45350,    938,     13, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645])],
       dtype=object)                                                             ]","Is the word 'smashed' used metaphorically or literally in the sentence: 'The police smashed the drug ring after they were tipped off .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'smashed' used metaphorically or literally in the sentence: 'The police smashed the drug ring after they were tipped off .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['i'],[],"[array([151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
          3872,    279,   3409,    364,   3563,  13571,      6,   1483,
         45350,   2673,    476,  15901,    304,    279,  11652,     25,
           364,    785,   4282,  56420,    279,   5506,  10058,   1283,
           807,   1033,  65372,   1007,    659,   4427,  21806,    364,
            72,      6,    369,  45350,    938,     11,    364,     75,
             6,    369,  23141,     13,    220,  10224,    697,   4226,
          1283,    364,   3006,     25,   6256])                       ]",,{'accuracy_per_sample': array([1.])},0,0,[8],[],[],"["" Output: i\n\nExplanation: In this context, 'smashed' is used metaphorically to describe the successful dismantling or breaking up of the drug ring by the police. It does not mean that the drug ring was physically broken into pieces, but rather that it was effectively ended or destroyed as an operational entity. Therefore, the correct answer is 'i' for metaphorical.""]",The police smashed the drug ring after they were tipped off .,,[156],-2.452365794473074,0.33206039667129517,0.5542013049125671
jam,[],"[array([array([  9258,     25,    326,    271,    785,   3409,    364,     73,
                24794,      6,    304,    279,  11652,    330,   1782,  16953,
                20072,   2061,      1,    374,   1483,  15901,     13,   1084,
                19257,    311,    264,   6534,   1380,    279,  16953,    374,
                19299,    476,  15700,     11,  26160,    432,    504,  30201,
                10277,     13,   2619,    594,    902,  45350,    938,  10431,
                 1588,    438,    432,   5961,  35616,    311,    279,   6961,
                 1584,    315,    279,  16953,     13,  15277,     11,    279,
                 4396,   4226,    374,    364,     75,      6,    369,  23141,
                   13, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645])],
       dtype=object)                                                             ]","Is the word 'jammed' used metaphorically or literally in the sentence: 'the mechanism jammed .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'jammed' used metaphorically or literally in the sentence: 'the mechanism jammed .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['l'],[],"[array([151645,   3872,    279,   3409,    364,     73,  24794,      6,
          1483,  45350,   2673,    476,  15901,    304,    279,  11652,
            25,    364,   1782,  16953,  20072,   2061,    659,   4427,
         21806,    364,     72,      6,    369,  45350,    938,     11,
           364,     75,      6,    369,  23141,     13,    220,  10224,
           697,   4226,   1283,    364,   3006,     25,   6256])       ]",,{'accuracy_per_sample': array([1.])},0,0,[1],[],[],"[' Output: l\n\nThe word \'jammed\' in the sentence ""the mechanism jammed"" is used literally. It refers to a situation where the mechanism is blocked or stuck, preventing it from functioning properly. There\'s no metaphorical usage here as it directly relates to the physical state of the mechanism. Therefore, the correct answer is \'l\' for literal.']",the mechanism jammed .,,[130],-3.340049278249757,0.4002166986465454,0.4974316656589508
buy,[],"[array([array([  9258,     25,    600,    271,  69769,     25,    758,    419,
                11652,     11,    330,  19783,      1,    374,    537,   1660,
                 1483,    304,   1181,  23141,   5530,    315,  22577,    458,
                 1509,    476,   2473,     13,  12090,     11,    432,    594,
                 1660,   1483,  45350,   2673,    311,   4190,    429,   1340,
                  374,   4460,    311,   7232,    476,  21256,    806,   2948,
                 1526,   1059,  38855,    311,   1435,    323,    806,    975,
                   13,   1096,  10431,  23945,    264,   7745,    278,   5025,
                 1380,   2494,  15172,    320,   1923,  38855,      8,    374,
                 1660,   8900,    304,   9289,    369,   2494,  12685,    320,
                25235,   2948,    568,  15277,     11,    279,   4396,   4226,
                  374,    364,     72,      6,    369,  45350,    938,     13,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645])],
       dtype=object)                                                             ]","Is the word 'buy' used metaphorically or literally in the sentence: 'She wanted to buy his love with her dedication to him and his work .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'buy' used metaphorically or literally in the sentence: 'She wanted to buy his love with her dedication to him and his work .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['l'],[],"[array([151645, 151645, 151645, 151645, 151645, 151645,   3872,    279,
          3409,    364,  19783,      6,   1483,  45350,   2673,    476,
         15901,    304,    279,  11652,     25,    364,   7941,   4829,
           311,   3695,    806,   2948,    448,   1059,  38855,    311,
          1435,    323,    806,    975,    659,   4427,  21806,    364,
            72,      6,    369,  45350,    938,     11,    364,     75,
             6,    369,  23141,     13,    220,  10224,    697,   4226,
          1283,    364,   3006,     25,   6256])                       ]",,{'accuracy_per_sample': array([0.])},0,0,[6],[],[],"[' Output: i\n\nExplanation: In this sentence, ""buy"" is not being used in its literal sense of purchasing an item or service. Instead, it\'s being used metaphorically to suggest that she is trying to earn or acquire his love through her dedication to him and his work. This usage implies a transactional relationship where something valuable (her dedication) is being offered in exchange for something desired (his love). Therefore, the correct answer is \'i\' for metaphorical.']",She wanted to buy his love with her dedication to him and his work .,,[159],-2.549367859427418,0.3785927891731262,0.44291743636131287
fasten,[],"[array([array([  9258,     25,    600,    271,  69769,     25,    758,    419,
                 2266,     11,    364,   9349,   6758,      6,    374,   1483,
                45350,   2673,     13,   1084,  13230,    429,    279,  15988,
                11400,   1033,  31520,  12392,    476,   2661,    311,   1817,
                 1008,     11,   4751,   1091,   1660,  21893,   4937,   6758,
                   13,    576,   4647,    374,   1483,  55655,   7887,    311,
                 7512,    279,   1160,    315,  60753,    476,   1850,  23184,
                15988,  11400,     13, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645])],
       dtype=object)                                                             ]","Is the word 'fastened' used metaphorically or literally in the sentence: 'They fastened various nicknames to each other .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'fastened' used metaphorically or literally in the sentence: 'They fastened various nicknames to each other .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['i'],[],"[array([151645,   3872,    279,   3409,    364,   9349,   6758,      6,
          1483,  45350,   2673,    476,  15901,    304,    279,  11652,
            25,    364,   6865,   4937,   6758,   5257,  15988,  11400,
           311,   1817,   1008,    659,   4427,  21806,    364,     72,
             6,    369,  45350,    938,     11,    364,     75,      6,
           369,  23141,     13,    220,  10224,    697,   4226,   1283,
           364,   3006,     25,   6256])                               ]",,{'accuracy_per_sample': array([1.])},0,0,[1],[],[],"["" Output: i\n\nExplanation: In this context, 'fastened' is used metaphorically. It suggests that the nicknames were firmly attached or given to each other, rather than being physically fastened. The term is used figuratively to describe the act of assigning or bestowing nicknames.""]",They fastened various nicknames to each other .,,[152],-3.750661866325471,0.38064315915107727,0.4971120059490204
loop,[],"[array([array([  9258,     25,    326,    271,  69769,     25,    758,    419,
                11652,     11,    330,  10498,    291,      1,    374,   1483,
                  311,   7512,    279,   6961,   1917,    315,    279,  34986,
                 7218,    304,    264,  26931,   1815,   2163,    279,   4916,
                   13,   2619,    594,    902,   8115,    476,  55655,   1388,
                 7290,   1588,     26,    432,    594,  22692,    264,   1931,
                   11,  39535,   7203,     13,  15277,     11,    432,    594,
                 1660,   1483,  15901,     13, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645])],
       dtype=object)                                                             ]","Is the word 'looped' used metaphorically or literally in the sentence: 'The bicycle looped around the tree .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'looped' used metaphorically or literally in the sentence: 'The bicycle looped around the tree .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['i'],[],"[array([151645,   3872,    279,   3409,    364,  10498,    291,      6,
          1483,  45350,   2673,    476,  15901,    304,    279,  11652,
            25,    364,    785,  34986,   6337,    291,   2163,    279,
          4916,    659,   4427,  21806,    364,     72,      6,    369,
         45350,    938,     11,    364,     75,      6,    369,  23141,
            13,    220,  10224,    697,   4226,   1283,    364,   3006,
            25,   6256])                                               ]",,{'accuracy_per_sample': array([0.])},0,0,[1],[],[],"[' Output: l\n\nExplanation: In this sentence, ""looped"" is used to describe the physical action of the bicycle moving in a circular path around the tree. There\'s no abstract or figurative meaning here; it\'s describing a real, observable movement. Therefore, it\'s being used literally.']",The bicycle looped around the tree .,,[141],-2.3885727719004666,0.29119396209716797,0.49020519852638245
communicate,[],"[array([array([  9258,     25,    326,    271,    785,   3409,    364,  25579,
                  657,      6,    374,   1483,  15901,    304,    279,  11652,
                  330,   1519,  57935,    806,  73784,  31506,    311,    279,
                72869,   1189,   1084,   3363,    429,    566,  13302,    476,
                72797,    806,  73784,  31506,    311,    279,  72869,    304,
                  264,  30339,    323,   2118,  11566,     11,   2041,    894,
                55655,   1388,    476,  45350,    938,   7290,     13,  15277,
                   11,    279,   4396,   4226,    374,    364,     75,      6,
                  369,  23141,     13, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645])],
       dtype=object)                                                             ]","Is the word 'communicated' used metaphorically or literally in the sentence: 'He communicated his anxieties to the psychiatrist .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'communicated' used metaphorically or literally in the sentence: 'He communicated his anxieties to the psychiatrist .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['l'],[],"[array([151645, 151645,   3872,    279,   3409,    364,  25579,    657,
             6,   1483,  45350,   2673,    476,  15901,    304,    279,
         11652,     25,    364,   1519,  57935,    806,  73784,  31506,
           311,    279,  72869,    659,   4427,  21806,    364,     72,
             6,    369,  45350,    938,     11,    364,     75,      6,
           369,  23141,     13,    220,  10224,    697,   4226,   1283,
           364,   3006,     25,   6256])                               ]",,{'accuracy_per_sample': array([1.])},0,0,[2],[],[],"[' Output: l\n\nThe word \'communicated\' is used literally in the sentence ""He communicated his anxieties to the psychiatrist."" It means that he expressed or conveyed his anxieties to the psychiatrist in a straightforward and direct manner, without any figurative or metaphorical meaning. Therefore, the correct answer is \'l\' for literal.']",He communicated his anxieties to the psychiatrist .,,[160],-2.6167567469328787,0.3506320118904114,0.5309233665466309
precipitate,[],"[array([array([  9258,     25,    600,    271,  69769,     25,    758,    419,
                 2266,     11,    330,  10645,    573,  32237,      1,    374,
                 1483,  45350,   2673,    311,   4190,    429,    279,  11251,
                  572,   8881,    476,   7117,    911,    553,   8359,    594,
                13791,     11,   4751,   1091,  15679,    476,  25100,    438,
                  432,   1035,    304,    264,  23141,   5530,     13,    576,
                 4647,   1588,  23945,    264,  11048,    323,   3545,  16500,
                 4401,    315,   4357,     11,    892,    374,    803,  26118,
                  448,   1181,  55655,   1388,  10431,     13, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645])],
       dtype=object)                                                             ]","Is the word 'precipitated' used metaphorically or literally in the sentence: 'The crisis precipitated by Russia 's revolution .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'precipitated' used metaphorically or literally in the sentence: 'The crisis precipitated by Russia 's revolution .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['i'],[],"[array([151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
        151645,   3872,    279,   3409,    364,  10645,    573,  32237,
             6,   1483,  45350,   2673,    476,  15901,    304,    279,
         11652,     25,    364,    785,  11251,  35741,  32237,    553,
          8359,    364,     82,  13791,    659,   4427,  21806,    364,
            72,      6,    369,  45350,    938,     11,    364,     75,
             6,    369,  23141,     13,    220,  10224,    697,   4226,
          1283,    364,   3006,     25,   6256])                       ]",,{'accuracy_per_sample': array([1.])},0,0,[9],[],[],"[' Output: i\n\nExplanation: In this context, ""precipitated"" is used metaphorically to suggest that the crisis was caused or brought about by Russia\'s revolution, rather than falling or dropping as it would in a literal sense. The term here implies a rapid and often unexpected development of events, which is more aligned with its figurative usage.']",The crisis precipitated by Russia 's revolution .,,[149],-4.408507226138479,0.538516640663147,0.5286569595336914
poison,[],"[array([array([  9258,     25,    600,    271,  69769,     25,    758,    279,
                17133,    330,   5368,   3335,   4325,    594,   3971,   1335,
                  279,   3409,    330,   5368,   3335,      1,    374,    537,
                 1660,   1483,    304,   1181,  23141,   5530,    315,    264,
                27756,  19699,    429,    646,   5240,  17125,    476,   4545,
                   13,  12090,     11,    432,    374,   1660,   1483,  45350,
                 2673,    311,   7512,    279,   1160,    315,  21274,   4325,
                  594,  11303,    448,   8225,    476,  27756,   6708,     11,
                33353,     11,    476,  78507,     13,   1096,  10431,  25963,
                  279,  55655,   1388,   7290,    315,  51136,    438,  21917,
                  287,    476,  33346,   2494,     11,    304,    419,   1142,
                   11,    264,   1697,    594,  10502,   1584,    476,  13057,
                   13,  15277,     11,    279,   4396,   4226,    374,    364,
                   72,      6,    369,  45350,    938,     13, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645])],
       dtype=object)                                                             ]","Is the word 'poison' used metaphorically or literally in the sentence: 'poison someone 's mind .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'poison' used metaphorically or literally in the sentence: 'poison someone 's mind .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['i'],[],"[array([151645,   3872,    279,   3409,    364,   5368,   3335,      6,
          1483,  45350,   2673,    476,  15901,    304,    279,  11652,
            25,    364,   5368,   3335,   4325,    364,     82,   3971,
           659,   4427,  21806,    364,     72,      6,    369,  45350,
           938,     11,    364,     75,      6,    369,  23141,     13,
           220,  10224,    697,   4226,   1283,    364,   3006,     25,
          6256])                                                       ]",,{'accuracy_per_sample': array([1.])},0,0,[1],[],[],"[' Output: i\n\nExplanation: In the phrase ""poison someone\'s mind,"" the word ""poison"" is not being used in its literal sense of a harmful substance that can cause illness or death. Instead, it is being used metaphorically to describe the act of filling someone\'s thoughts with negative or harmful ideas, influences, or suspicions. This usage reflects the figurative meaning of poisoning as corrupting or damaging something, in this case, a person\'s mental state or perspective. Therefore, the correct answer is \'i\' for metaphorical.']",poison someone 's mind .,,[130],-4.6705037578009065,0.5107203125953674,0.5873921513557434
reflect,[],"[array([array([  9258,     25,    600,    271,  69769,     25,    758,    419,
                11652,     11,    330,  34913,     82,      1,    374,   1483,
                45350,   2673,     13,   1084,   1558,    537,   3076,    429,
                 2494,    374,  21893,  64028,   3100,    476,   5112,  16876,
                 1007,    264,   7329,     11,    714,   4751,    429,    806,
                 6853,    315,   2734,    304,    279,   2390,    702,    264,
                 8225,   5421,    389,   1246,    566,    374,  25536,     13,
                  576,   3409,    374,   1660,   1483,    311,  20001,    458,
                 8115,   4522,    911,  17011,    323,  20431,     11,    537,
                  264,   6961,   1917,     13,  15277,     11,    279,   4396,
                 4226,    374,    364,     72,      6,    369,  45350,    938,
                   13, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645])],
       dtype=object)                                                             ]","Is the word 'reflects' used metaphorically or literally in the sentence: 'His lack of interest in the project reflects badly on him .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'reflects' used metaphorically or literally in the sentence: 'His lack of interest in the project reflects badly on him .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['i'],[],"[array([151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
          3872,    279,   3409,    364,  34913,     82,      6,   1483,
         45350,   2673,    476,  15901,    304,    279,  11652,     25,
           364,  15986,   6853,    315,   2734,    304,    279,   2390,
         25963,  24569,    389,   1435,    659,   4427,  21806,    364,
            72,      6,    369,  45350,    938,     11,    364,     75,
             6,    369,  23141,     13,    220,  10224,    697,   4226,
          1283,    364,   3006,     25,   6256])                       ]",,{'accuracy_per_sample': array([1.])},0,0,[8],[],[],"[' Output: i\n\nExplanation: In this sentence, ""reflects"" is used metaphorically. It does not mean that something is physically bouncing light or sound waves off a surface, but rather that his lack of interest in the project has a negative impact on how he is perceived. The word is being used to convey an abstract idea about reputation and perception, not a physical action. Therefore, the correct answer is \'i\' for metaphorical.']",His lack of interest in the project reflects badly on him .,,[155],-2.245304952375591,0.19829681515693665,0.470862478017807
stagger,[],"[array([array([  9258,     25,    326,    271,  69769,     25,    758,    419,
                11652,     11,    330,    267,  10114,    291,      1,    374,
                 1483,    311,   7512,    279,   6961,   7203,    315,    264,
                28750,   1697,    879,    374,  11435,    650,  42180,   1541,
                   13,   1096,  10431,    374,  23141,   1576,    432,   5961,
                19257,    311,    279,   1616,    279,    883,    374,   7218,
                 4152,    311,    806,  71715,    367,     13,   2619,    594,
                  902,  55655,   1388,    476,  35296,   7290,   9251,   1588,
                   26,    432,   4936,  16555,    279,  39535,   1917,     13,
                15277,     11,    279,   4396,   4226,    374,    364,     75,
                    6,    369,  23141,     13, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645])],
       dtype=object)                                                             ]","Is the word 'staggered' used metaphorically or literally in the sentence: 'The drunken man staggered into the room .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'staggered' used metaphorically or literally in the sentence: 'The drunken man staggered into the room .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['l'],[],"[array([151645,   3872,    279,   3409,    364,    267,  10114,    291,
             6,   1483,  45350,   2673,    476,  15901,    304,    279,
         11652,     25,    364,    785,  62363,    883,  39156,    291,
          1119,    279,   3054,    659,   4427,  21806,    364,     72,
             6,    369,  45350,    938,     11,    364,     75,      6,
           369,  23141,     13,    220,  10224,    697,   4226,   1283,
           364,   3006,     25,   6256])                               ]",,{'accuracy_per_sample': array([1.])},0,0,[1],[],[],"[' Output: l\n\nExplanation: In this sentence, ""staggered"" is used to describe the physical movement of a drunk person who is walking unsteadily. This usage is literal because it directly refers to the way the man is moving due to his intoxication. There\'s no figurative or symbolic meaning applied here; it simply describes the observable action. Therefore, the correct answer is \'l\' for literal.']",The drunken man staggered into the room .,,[147],-1.9140129258466914,0.2360905408859253,0.62640380859375
tug,[],"[array([array([  9258,     25,    326,    271,  69769,     25,    758,    419,
                11652,     11,    330,     83,  20146,      1,    374,   1483,
                  311,   7512,    279,   6961,   1917,    315,    264,  81615,
                37765,  22266,    264,  45117,    261,     13,   2619,    594,
                  902,  55655,   1388,    476,  35296,   7290,   1588,     26,
                  432,    594,  22692,    264,   1931,  30084,   1917,     13,
                15277,     11,    279,   4396,   4226,    374,    364,     75,
                    6,    369,  23141,     13, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645])],
       dtype=object)                                                             ]","Is the word 'tugged' used metaphorically or literally in the sentence: 'The tugboat tugged the freighter into the harbor .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'tugged' used metaphorically or literally in the sentence: 'The tugboat tugged the freighter into the harbor .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['l'],[],"[array([151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
          3872,    279,   3409,    364,     83,  20146,      6,   1483,
         45350,   2673,    476,  15901,    304,    279,  11652,     25,
           364,    785,  81615,  37765,    259,  20146,    279,  45117,
           261,   1119,    279,  56411,    659,   4427,  21806,    364,
            72,      6,    369,  45350,    938,     11,    364,     75,
             6,    369,  23141,     13,    220,  10224,    697,   4226,
          1283,    364,   3006,     25,   6256])                       ]",,{'accuracy_per_sample': array([1.])},0,0,[8],[],[],"[' Output: l\n\nExplanation: In this sentence, ""tugged"" is used to describe the physical action of a tugboat pulling a freighter. There\'s no figurative or symbolic meaning here; it\'s describing a real-world action. Therefore, the correct answer is \'l\' for literal.']",The tugboat tugged the freighter into the harbor .,,[144],-2.1435558145696465,0.2758443355560303,0.6011645197868347
gutter,[],"[array([array([  9258,     25,    326,    271,  69769,     25,    758,    419,
                11652,     11,    330,     70,   6207,      1,    374,   1483,
                  304,   1181,  23141,   5530,     13,    576,    926,     78,
                  802,    374,  16380,    458,   1917,   5435,    311,  17859,
                 5045,     11,    892,    525,  11744,    389,  76295,    429,
                 2118,  11174,  12987,   3123,    504,    279,   5944,     13,
                 2619,    594,    902,  27039,    315,    264,  45350,    938,
                10431,   1588,     13,  15277,     11,    279,   4396,   4226,
                  374,    364,     75,      6,    369,  23141,     13, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645])],
       dtype=object)                                                             ]","Is the word 'gutter' used metaphorically or literally in the sentence: 'The roofer began to gutter the buildings .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'gutter' used metaphorically or literally in the sentence: 'The roofer began to gutter the buildings .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['l'],[],"[array([151645,   3872,    279,   3409,    364,     70,   6207,      6,
          1483,  45350,   2673,    476,  15901,    304,    279,  11652,
            25,    364,    785,    926,     78,    802,   6009,    311,
         48979,    279,  13702,    659,   4427,  21806,    364,     72,
             6,    369,  45350,    938,     11,    364,     75,      6,
           369,  23141,     13,    220,  10224,    697,   4226,   1283,
           364,   3006,     25,   6256])                               ]",,{'accuracy_per_sample': array([1.])},0,0,[1],[],[],"[' Output: l\n\nExplanation: In this sentence, ""gutter"" is used in its literal sense. The roofer is performing an action related to gutters, which are channels on roofs that direct rainwater away from the structure. There\'s no indication of a metaphorical usage here. Therefore, the correct answer is \'l\' for literal.']",The roofer began to gutter the buildings .,,[145],-4.082170905700575,0.4438004493713379,0.31736841797828674
