Index,Sentence,Target Word (Noun),log_prob,oddballness,confidence,Document URL
360,NEXRAD detects precipitation and atmospheric movement or wind.,precipitation,-4.897633438760584,0.528562068939209,0.31463757157325745,https://en.wikipedia.org/wiki/NEXRAD
361,"Hale notes that Lucas' performance is composed of ""a bland competence but not much fire"".",performance,-5.77300005323357,0.475575715303421,0.28613966703414917,https://en.wikipedia.org/wiki/Mitch%20McDeere
362,Lower alkyl nitrites may decompose and burst the container even when stored under refrigeration.,container,-4.3950794142193015,0.476329505443573,0.4424317181110382,https://en.wikipedia.org/wiki/Methyl%20nitrite
363,He is considered the first scientist of colonial Mexico to question the scholasticism that permeated the university and most of society.,scientist,-4.064442614487444,0.5070370435714722,0.5273517966270447,https://en.wikipedia.org/wiki/History%20of%20science%20and%20technology%20in%20Mexico
364,Francis wears a shield generator that shocks anyone who tries to touch him without permission.,generator,-4.334093029610813,0.45001018047332764,0.44995325803756714,https://en.wikipedia.org/wiki/List%20of%20The%20Secret%20Saturdays%20characters
365,They were tempting us with a big pot of soup that was boiling - we were all starving from a few days of chow deprivation.,pot,-3.8573189413657896,0.39812442660331726,0.3764253854751587,https://en.wikipedia.org/wiki/2005%20Quran%20desecration%20controversy
366,Laurent Korcia (born 1964) is a French violinist who studied at the Conservatoire National Supérieur de Musique de Paris.,violinist,-2.0944713238799335,0.14935193955898285,0.5319423675537109,https://en.wikipedia.org/wiki/Laurent%20Korcia
367,"The ""Maltese Falcon"" itself was based on the ""Kniphausen Hawk"", a ceremonial pouring vessel made in 1697 for Georg Wilhelm von Kniphausen, Count of the Holy Roman Empire.",vessel,-3.763083029849527,0.3603987395763397,0.4873131811618805,https://en.wikipedia.org/wiki/The%20Maltese%20Falcon%20%281941%20film%29
368,Beth's phone sounds with a voicemail dated for tomorrow.,phone,-5.917501962433259,0.5623801946640015,0.4648793637752533,https://en.wikipedia.org/wiki/One%20Missed%20Call%20%282008%20film%29
369,"The New York Concert Review wrote that ""Albright is a pianist whose name music-lovers will be hearing more and more.",pianist,-3.5778886206904783,0.4059367775917053,0.4395546615123749,https://en.wikipedia.org/wiki/Charlie%20Albright
370,"The show is composed primarily of interviews with prominent figures in various fields, among them entertainment and the arts, culture, journalism, and global current affairs.",show,-3.5822511345148085,0.4382414221763611,0.47748738527297974,https://en.wikipedia.org/wiki/Fresh%20Air
371,The takeover was accomplished unexpectedly when the ship's doctor discovered a pistol while treating a prisoner.,pistol,-4.46481094095442,0.49866411089897156,0.4094204902648926,https://en.wikipedia.org/wiki/The%20Adventure%20of%20the%20Gloria%20Scott
372,"Due to delays, Hitler did not request production of the weapon until 19 April 1944; twelve superstructures and weapons would be prepared and mounted on rebuilt Tiger I chassis.",production,-4.745747745968401,0.48178496956825256,0.44197115302085876,https://en.wikipedia.org/wiki/Sturmtiger
373,A stone bench marking the site of the Vatican pavilion also stands east of the main fountain.,bench,-4.52984618312238,0.4489232003688812,0.47831666469573975,https://en.wikipedia.org/wiki/1964%20New%20York%20World%27s%20Fair
374,"In 1976, she retired from writing her newsletter and, after her initial objections, allowed a social worker employed by her attorney to enroll her in Social Security and Medicare.",worker,-3.955647729762963,0.44797220826148987,0.4185486435890198,https://en.wikipedia.org/wiki/Ayn%20Rand
375,This reservoir is constantly replenished with fuel supplied by a fuel pump.,reservoir,-3.6556450075336864,0.45871224999427795,0.44551122188568115,https://en.wikipedia.org/wiki/Carburetor
376,"The Superbone was another hybrid instrument, a trombone with additional valves played with the left hand.",trombone,-4.235421281307936,0.4466688334941864,0.4627269208431244,https://en.wikipedia.org/wiki/Maynard%20Ferguson
377,The captain pours a jug of water down Stan's sweater and abducts Nelly.,jug,-5.609221584887968,0.5840973258018494,0.5780395269393921,https://en.wikipedia.org/wiki/Why%20Girls%20Love%20Sailors
378,"An alleged militant leader has been detained in Dagestan, officials reported.",leader,-4.527735267579556,0.5502479672431946,0.49603471159935,https://en.wikipedia.org/wiki/Guerrilla%20phase%20of%20the%20Second%20Chechen%20War%20%282008%29
379,Another way to subjugate them is by inserting a needle to their skin or dress.,needle,-3.8969173553244523,0.41437864303588867,0.46613413095474243,https://en.wikipedia.org/wiki/Jinn
380,"McGlashan played euphonium on album Time On Earth, by Crowded House.",euphonium,-4.524304363928321,0.4880653917789459,0.4566788077354431,https://en.wikipedia.org/wiki/Don%20McGlashan
381,Maggie Ferguson (born in Sydney) is an Australian violinist and bandoneonista who studied orchestral tango at Orquesta Escuela de Tango Emilio Balcarce in Buenos Aires from 2003.,violinist,-3.4548767062740144,0.3698757588863373,0.5491645932197571,https://en.wikipedia.org/wiki/Maggie%20Ferguson
382,Guthrie also made a pilot for a TV variety show called The Arlo Guthrie Show in February 1987.,show,-3.9308471053955145,0.35586199164390564,0.46670982241630554,https://en.wikipedia.org/wiki/Arlo%20Guthrie
383,The day began with a waking bell at 6:45 am.,bell,-3.241619953087398,0.40726736187934875,0.4906193017959595,https://en.wikipedia.org/wiki/Fremantle%20Prison
384,"The newspaper reached subscribers throughout the Confederacy during the American Civil War; it was considered one of the larger newspapers in the South, with a circulation of about 2,000.",newspaper,-2.634723543875023,0.28461208939552307,0.547795295715332,https://en.wikipedia.org/wiki/Joel%20Chandler%20Harris
385,"In front of the barred middle door, a billiard cabinet is placed.",cabinet,-4.324068257771432,0.4353407025337219,0.4672936499118805,https://en.wikipedia.org/wiki/Atat%C3%BCrk%20Museum%20Mansion
386,"She initially studied with Theodor Kullak, where American pianist and chronicler Amy Fay heard her playing.",pianist,-5.049949164947738,0.5287179350852966,0.43203607201576233,https://en.wikipedia.org/wiki/Adele%20aus%20der%20Ohe
387,"He went to Chicago, Illinois in late 1917 to play trombone with the Bert Kelly Jass Band.",trombone,-3.695613545568093,0.43959304690361023,0.4755646288394928,https://en.wikipedia.org/wiki/Emile%20Christian
388,"On weekday evenings, WHMS-FM carries the nationally syndicated Delilah call-in and request show from Premiere Networks.",show,-4.45400239736613,0.4715231657028198,0.49686723947525024,https://en.wikipedia.org/wiki/WHMS-FM
389,"Hancock received its second hospital in March 1917, a Finnish hospital called Suomalainen Sairaala.",hospital,-4.217625396326184,0.406197726726532,0.3471030294895172,https://en.wikipedia.org/wiki/Hancock%2C%20Michigan
390,"After the Roadblock, teams had to travel by jet ski to Bahi Beach, where a jeep would take them to their next Pit Stop.",jeep,-4.326270263256697,0.46512770652770996,0.41984525322914124,https://en.wikipedia.org/wiki/The%20Amazing%20Race%20Asia%204
391,The well-known German-Israeli artist Leo Kahn studied in Karlsruhe before leaving for France and Israel in the 1920s and 1930s.,artist,-3.533257901199132,0.4307671785354614,0.5609516501426697,https://en.wikipedia.org/wiki/Karlsruhe
392,Police issued a photofit image after eyewitnesses reported seeing a young man loitering nearby eating a jar of honey.,jar,-3.675623440761119,0.40991073846817017,0.5212573409080505,https://en.wikipedia.org/wiki/Peter%20Arne
393,It was only in 2009 that the drainage pipes were conducted underground which bring water into the sewage system.,pipes,-3.839195518331094,0.3631834089756012,0.3577108383178711,https://en.wikipedia.org/wiki/Paviljoni
394,"Despite quick braking, the locomotive struck an S-Bahn train that was being diverted onto another track and injured 6 people.",locomotive,-3.93065706166985,0.45746681094169617,0.46667319536209106,https://en.wikipedia.org/wiki/%C3%96BB%20Class%201044
395,The English musician Frederick Bridge interpreted this as implying that Hatton wrote some or all of the poems that Gibbons set to music in his Madrigals and Motets.,musician,-4.447480333311593,0.44266414642333984,0.43677178025245667,https://en.wikipedia.org/wiki/Orlando%20Gibbons
396,"Dalyell defeated them at the Battle of Rullion Green, in the Pentland Hills, south of Edinburgh.",south,-3.549970900680384,0.3360934853553772,0.5051006078720093,https://en.wikipedia.org/wiki/Tam%20Dalyell%20of%20the%20Binns
397,"1992 – Wi-Fi – CSIRO researchers patented a method to ""unsmear"" radio waves that echo off indoor surfaces.",waves,-4.800394754570264,0.444917768239975,0.3251884877681732,https://en.wikipedia.org/wiki/Timeline%20of%20Australian%20inventions
398,Sometime later when Mo has been released from the hospital he is approached by Rash outside the building where he lives.,hospital,-4.245481831386037,0.40818506479263306,0.4293573796749115,https://en.wikipedia.org/wiki/My%20Brother%20the%20Devil
399,"In response to the publication of Thomas Mann's The Black Swan, Adorno penned a long letter to the author, who then approved its publication in the literary journal Akzente.",publication,-3.3089076093035854,0.383903831243515,0.47232523560523987,https://en.wikipedia.org/wiki/Theodor%20W.%20Adorno
400,"When the artist discovered this unique Schomburgk's deer specimen in Paris, he finally realized that the legendary, beautiful animal that he had heard about since childhood actually once existed.",animal,-4.366497455171258,0.4563511908054352,0.4120701253414154,https://en.wikipedia.org/wiki/Sakarin%20Krue-On
401,With the instrument he has performed along with the Icelandic band Sigur Rós.,instrument,-3.864507915917784,0.3773142993450165,0.3882187008857727,https://en.wikipedia.org/wiki/P%C3%A1ll%20Gu%C3%B0mundsson
402,"Every locomotive and carriage has a pinion, allowing each vehicle to brake itself.",vehicle,-4.35504470488933,0.4896739423274994,0.4314526915550232,https://en.wikipedia.org/wiki/Snowdon%20Mountain%20Railway
403,"During most of the Seventies, local station WCAS (AM) produced a live broadcast from this club called ""Live at Passim's""; today the club is known as Club Passim).",broadcast,-4.129323931291508,0.4468262195587158,0.3934231400489807,https://en.wikipedia.org/wiki/Folk%20club
404,Dozens of local police raided the office of the newspaper where they assaulted Xianghu after he failed to apologise for the article.,newspaper,-4.568434881476255,0.49563395977020264,0.4468251168727875,https://en.wikipedia.org/wiki/Wu%20Xianghu
405,"He is typically featured answering the call of children by smashing through walls or furnishings and then holding a pitcher filled with Kool-Aid while saying his catchphrase, ""Oh yeah!""",pitcher,-4.313728220734952,0.4270831346511841,0.4310463070869446,https://en.wikipedia.org/wiki/Kool-Aid%20Man
406,"In mid-2006, a leaking pipe in the company's Marlbrook factory led to 40 cases of salmonella exposure and a product recall costing the company over £20 million.",pipe,-3.8143055054887727,0.372405081987381,0.45422065258026123,https://en.wikipedia.org/wiki/Gorilla%20%28advertisement%29
407,She pours a jug of water over Zoe and begins making nuisance calls.,jug,-5.276706434520228,0.564411997795105,0.45361799001693726,https://en.wikipedia.org/wiki/Zoe%20Davis
408,The first bucket of concrete was poured in June 1948.,bucket,-3.109263140421647,0.41085392236709595,0.4208931624889374,https://en.wikipedia.org/wiki/Narrows%20Dam
409,"The first disc is composed of 22 tracks, and featured production from Havoc, S.C. and Alchemist with Robert Perry and Mobb Deep serving as executive producers.",production,-3.9715331240424088,0.377290278673172,0.34911754727363586,https://en.wikipedia.org/wiki/Free%20Agents%3A%20The%20Murda%20Mixtape
410,"Tabloid with Frits Bolkestein In 2011, Samson produced a tabloid in collaboration with Frits Bolkestein, a retired prominent liberal politician.",tabloid,-3.339190294810376,0.29120999574661255,0.4908689856529236,https://en.wikipedia.org/wiki/Daan%20Samson
411,Utilityman Billy Bates chopped an infield single off home plate to start the inning.,plate,-5.6726235607638955,0.5642381310462952,0.3575493395328522,https://en.wikipedia.org/wiki/1990%20World%20Series
412,"It also features in Cassandra Clare's book series, The Mortal instruments and The Dark Artifices, led by Gwyn ap Nudd.",instruments,-3.7264309446929538,0.39480656385421753,0.5229694247245789,https://en.wikipedia.org/wiki/Wild%20Hunt
413,"The yellow flesh covers a hard, oval nut.",flesh,-5.291358983516693,0.6704290509223938,0.45931896567344666,https://en.wikipedia.org/wiki/Mauritia%20flexuosa
414,"Quite simply, I've heard no more powerful jazz pianist than Hiromi Uehara.",pianist,-4.031658984738169,0.3952651619911194,0.41052016615867615,https://en.wikipedia.org/wiki/Another%20Mind
415,"During periods the lake dried out almost completely, leaving only one or two relatively small, highly alkaline and saline lakes in what currently are Malawi's deepest parts.",lake,-4.348345003320102,0.4363105893135071,0.3985343277454376,https://en.wikipedia.org/wiki/Lake%20Malawi
416,"The fracas that ensued, took place at, (the now demolished) Hobo's nightclub in Newcastle, and was later revealed to have been recorded on CCTV.",nightclub,-3.943509490934737,0.45404893159866333,0.41663992404937744,https://en.wikipedia.org/wiki/Viv%20Graham
417,The Aestheticist periodical The Dome was published at number 7 between March 1897 and July 1900.,periodical,-3.862440152708441,0.43077483773231506,0.4129066467285156,https://en.wikipedia.org/wiki/Cecil%20Court
418,"However, during decommissioning when technicians attempted to drain the tank they were unable to do so due to a corroded pipe.",tank,-3.1825901157616707,0.2992649972438812,0.5339946746826172,https://en.wikipedia.org/wiki/Big%20Rock%20Point%20Nuclear%20Power%20Plant
419,"The radio can be heard all over Hirtshals town, and from the motorway roundabout near Aabyen at the E39.",radio,-4.081747450448316,0.4426133930683136,0.37760117650032043,https://en.wikipedia.org/wiki/Hirtshals
420,The hired vehicle was used on tours of the Antrim Coast Road.,vehicle,-4.703619484390531,0.5691865682601929,0.43102288246154785,https://en.wikipedia.org/wiki/Northern%20Counties%20Committee
421,A radio broadcast called Life-study of the Bible with Witness Lee was later produced from these spoken messages.,broadcast,-5.030991052277386,0.5372620820999146,0.32521387934684753,https://en.wikipedia.org/wiki/Witness%20Lee
422,"The ""rising feature"" of Mid may be related to the fact that two different Mid tones are found in some other Senufo languages (e.g. Sucite and Supyire).",tones,-4.567176555430419,0.3847196400165558,0.3998842239379883,https://en.wikipedia.org/wiki/Nafanan%20language
423,The two wandered in the wilderness of Beersheba until her bottle of water was completely consumed.,bottle,-3.9389198004966604,0.44887444376945496,0.46181440353393555,https://en.wikipedia.org/wiki/Abraham
424,Article on the disappearing lake in The Guardian.,lake,-4.829841203159756,0.4776787757873535,0.3945542871952057,https://en.wikipedia.org/wiki/Lake%20Chad
425,"After watching the pack eat the corpse, Heart panics and tries to retreat quietly to avoid being eaten as well, not knowing he was one of them.",pack,-4.096471394562433,0.4174136817455292,0.4304949641227722,https://en.wikipedia.org/wiki/You%20Are%20Umasou
426,"In 1998, the Greek electronic composer and artist Vangelis published El Greco, a symphonic album inspired by the artist.",composer,-3.154497900434794,0.32447052001953125,0.4623253643512726,https://en.wikipedia.org/wiki/El%20Greco
427,The most challenging issue is tracking them when a bee can fly 3–5 kilometres before returning to the hive.,bee,-4.397214515053707,0.5513204336166382,0.4202129542827606,https://en.wikipedia.org/wiki/Demining
428,"He picked out an apartment for them, co-signed the lease, and loaned them $1,500 to pay their rent.",apartment,-2.997443052295309,0.4052819013595581,0.5578534603118896,https://en.wikipedia.org/wiki/Haifa%20bint%20Faisal%20Al%20Saud
429,"For the most part, the remains have not been excavated; the original building was obliterated in antiquity after destruction by fire.",building,-3.659231096488872,0.3646566569805145,0.5003185272216797,https://en.wikipedia.org/wiki/Cosa
430,Richards did not use a double and filmed the scene herself after drinking a pitcher of margaritas with Neve Campbell.,pitcher,-4.660496576068302,0.43376827239990234,0.39446768164634705,https://en.wikipedia.org/wiki/Wild%20Things%20%28film%29
431,"In that same interview, Young said he was influenced by ""the great studio drummers of the 1970s and to some degree, every musician that I've ever heard or seen.""",musician,-3.3208591112572896,0.3423631489276886,0.43592965602874756,https://en.wikipedia.org/wiki/Brian%20Young%20%28drummer%29
432,"However, some musicians, including Fifth Harmony, have gone on the record praising My Kind of Christmas.",record,-4.397417668625712,0.43017110228538513,0.3928784430027008,https://en.wikipedia.org/wiki/My%20Kind%20of%20Christmas
433,The commercial ends with the kid happily eating a bowl of Honeycomb.,bowl,-4.379349389778716,0.5305437445640564,0.5210366249084473,https://en.wikipedia.org/wiki/Honeycomb%20%28cereal%29
434,Picot: twisting the thread once round the needle before inserting the needle to produce a decorative loop.,needle,-4.657461455464363,0.47063055634498596,0.34349146485328674,https://en.wikipedia.org/wiki/Hardanger%20embroidery
435,"This is the location where Steve Sindad broke the world record for consuming ranch dressing, drinking 61 bottles worth (about 7 gallons).",location,-4.753704535342487,0.48594191670417786,0.42323604226112366,https://en.wikipedia.org/wiki/Ripley%27s%20Believe%20It%20or%20Not%21
436,"Agum III also campaigned against the Sealand Dynasty, finally wholly conquering the far south of Mesopotamia for Babylon, destroying its capital Dur-Enlil in the process.",south,-4.521964983788092,0.39040857553482056,0.40236303210258484,https://en.wikipedia.org/wiki/Babylonia
437,Judith Querida Longyear (20 September 1938–13 December 1995) was an American mathematician and professor whose research interests included graph theory and combinatorics.,mathematician,-3.131902704701871,0.27060380578041077,0.4324142336845398,https://en.wikipedia.org/wiki/Judith%20Q.%20Longyear
438,"The remaining 10% comes from ground water wells, which are maintained as a backup in case the lake becomes contaminated.",lake,-3.7773806812862554,0.388765424489975,0.40545016527175903,https://en.wikipedia.org/wiki/Lake%20%C3%9Clemiste
439,"They were prejudiced technically against a gun that 'broke' in the middle, despite the much vaunted benefits of breechloading.",gun,-4.33525356617091,0.39979660511016846,0.42267972230911255,https://en.wikipedia.org/wiki/Pinfire%20cartridge
440,Customers are served by filling a mug with their drink of choice and sliding the mug towards the advancing customer.,mug,-3.5395698142459704,0.3891181945800781,0.4456709623336792,https://en.wikipedia.org/wiki/Tapper%20World%20Tour
441,"The most common rich mixture producing device for starting cold engines is the choke, which works on the same principle.",engines,-4.456888234073466,0.4457014799118042,0.3680417835712433,https://en.wikipedia.org/wiki/Carburetor
442,Anders Bo Leif Linde (1 January 1933 – 2 October 1970) was a Swedish composer whose style resembled that of notable 20th-century neoclassical composers like Benjamin Britten and Samuel Barber.,composer,-2.8969685636037226,0.27916595339775085,0.5036510825157166,https://en.wikipedia.org/wiki/Bo%20Linde
443,Arakel Davrizhetsi was the first Armenian historian whose work was printed.,historian,-3.4547642634974585,0.35379770398139954,0.3636097013950348,https://en.wikipedia.org/wiki/Arakel%20of%20Tabriz
444,"A forearm protector can also be worn, primarily by beginners, to protect the left arm from being hit by the string.",arm,-3.7484751399606466,0.4130847454071045,0.38377952575683594,https://en.wikipedia.org/wiki/Ky%C5%ABd%C5%8D
445,"Cyberfeminist artist and thinker Faith Wilding also critiques its utopian vision for not doing the tough work of technical, theoretical and political education.",artist,-4.762625820143148,0.38912102580070496,0.34113824367523193,https://en.wikipedia.org/wiki/Cyberfeminism
446,"ProfileMiller grew up in a very food, faith, and family-oriented environment, always in the kitchen cooking with her mother and two sisters or her great-grandmother.",kitchen,-4.0226488625912955,0.3448784053325653,0.3789709508419037,https://en.wikipedia.org/wiki/Whitney%20Miller
447,"China agreed in 2009 to invest US$282 million in the port, aiming to extend the main quay by over .",quay,-3.868277252316475,0.4094480872154236,0.45981016755104065,https://en.wikipedia.org/wiki/Nouakchott
448,"In a statement, Edmonds said: He partly blamed the Ronan Keating talent show Get Your Act Together for poor ratings leading into House Party.",show,-5.4161007275106385,0.5009865760803223,0.40680569410324097,https://en.wikipedia.org/wiki/Noel%27s%20House%20Party
449,"Date unknown   English historian and naturalist Robert Plot publishes The Natural History of Staffordshire, a collection of illustrations and texts detailing the history of the county.",historian,-3.2557904426714463,0.33146095275878906,0.4598415493965149,https://en.wikipedia.org/wiki/1686
450,"Some author wrongly transcribed his name as Lacambui, and according to them he is the god of the ancient Tagalogs who fed.",author,-4.971963219593504,0.5266876220703125,0.3784167170524597,https://en.wikipedia.org/wiki/List%20of%20Philippine%20mythological%20figures
451,"The needle is inserted into the soft tissue which covers the medial border of the mandibular ramus, in region of the inferior alveolar, lingual and mylohyoid nerves.",needle,-2.90057201633,0.3250940442085266,0.5483062863349915,https://en.wikipedia.org/wiki/Local%20anesthetic
452,"They go inside Jerry's well secured apartment, where he tells her about the conspiracy newsletter he produces.",newsletter,-5.749288399517536,0.5824335813522339,0.351995587348938,https://en.wikipedia.org/wiki/Conspiracy%20Theory%20%28film%29
453,Diederik Wissels (Brussels I) is a Dutch jazz pianist that studied at the Berklee college of music of Boston.,pianist,-3.462663640621407,0.3892229199409485,0.5300908088684082,https://en.wikipedia.org/wiki/European%20School
454,"A series of events, including an official ceremony and a show called ""Bouvines la Bataille"", attracted more than 6,000 viewers in Bouvines.",show,-3.355032906787736,0.3454434275627136,0.4247974455356598,https://en.wikipedia.org/wiki/Battle%20of%20Bouvines
455,"Other parameters, such as the thickness of protein layers and the surface tension of protein-covered surfaces, can also be estimated.",protein,-3.155923007589687,0.3739144802093506,0.48510581254959106,https://en.wikipedia.org/wiki/Protein%20adsorption
456,"4 March 1933 – At Vriog, the locomotive of a Great Western Railway freight train is struck by falling rocks and pushed into the Irish Sea.",locomotive,-4.013026659729693,0.33716821670532227,0.39718490839004517,https://en.wikipedia.org/wiki/Annot%20derailment
457,History The North Branch Land Trust works to conserve the landscapes that sustain the earth through the landowners and their communities.,earth,-4.634940615166789,0.46388086676597595,0.3167365491390228,https://en.wikipedia.org/wiki/North%20Branch%20Land%20Trust
458,"The chords harmonize with each other, continuing for 22 seconds.",chords,-3.6188607840532705,0.438340961933136,0.41101619601249695,https://en.wikipedia.org/wiki/Ray%20of%20Light%20%28song%29
459,"Scholars also believe that Old Chinese had no phonemic tones, but tones emerged in Middle Chinese to replace sounds that were lost from Old Chinese.",tones,-3.8408689154312015,0.36033639311790466,0.3767288327217102,https://en.wikipedia.org/wiki/Homophone
460,The current USB/software system replaces a hardware brain that the version 1.0 Mandala system had employed.,brain,-5.681162396615202,0.530756950378418,0.3451288640499115,https://en.wikipedia.org/wiki/Synesthesia%20Mandala%20Drums
461,"Somewhere on Gallifrey there is also an institute called the Academy, which the Doctor and various other Time Lords have attended.",institute,-3.44864420362193,0.3708004355430603,0.47841522097587585,https://en.wikipedia.org/wiki/Gallifrey
462,A librarian who founded the talking newspaper in Britain.,newspaper,-5.398987716436386,0.5563814043998718,0.35621869564056396,https://en.wikipedia.org/wiki/National%20Bureau%20for%20Students%20with%20Disabilities
463,"She also featured a broadcast called ""Donna Wick Live!",broadcast,-5.984249119957288,0.6241086721420288,0.35757631063461304,https://en.wikipedia.org/wiki/Donna%20Wick
464,"To reach the cathedral, Garrett ventures through Old Quarter, a haunted, abandoned district of the City.",district,-4.965216451510787,0.4907587170600891,0.45077085494995117,https://en.wikipedia.org/wiki/Thief%3A%20The%20Dark%20Project
465,April 9:	Egyptian authorities barred jailed opposition leader Ayman Nour from sending any more articles to his party's newspaper.,leader,-3.928692449591364,0.3458750247955322,0.37083470821380615,https://en.wikipedia.org/wiki/List%20of%202006%20human%20rights%20incidents%20in%20Egypt
466,"Not a well-known record at the time, but since has become highly sought after and is certainly one of the best 'made for skinheads' records.""",record,-3.8483140425335978,0.4299963414669037,0.4371832609176636,https://en.wikipedia.org/wiki/Rico%20Rodriguez%20discography
467,"Instead, the vehicle senses that the key (which may be located in the user's pocket, purse, etc.)",key,-3.4341000843307246,0.3451172709465027,0.4566184878349304,https://en.wikipedia.org/wiki/Remote%20keyless%20system
468,"When a RTE button is pushed, or the motion detector detects motion at the door, the door alarm is temporarily ignored while the door is opened.",detector,-4.371280303802983,0.4753051996231079,0.43426600098609924,https://en.wikipedia.org/wiki/Access%20control
469,"Locally, Gil Santos and Gino Cappelletti called the game for the Patriots on WBCN radio, and Bob Papa, Dick Lynch, and Carl Banks called the Giants' radio broadcast on WFAN-AM.",broadcast,-3.653462148400301,0.34260594844818115,0.4119635820388794,https://en.wikipedia.org/wiki/Super%20Bowl%20XLII
470,He and Ya'uri took a jeep to reconnoiter for a suitable firing location.,jeep,-5.725146123518546,0.4900052845478058,0.4646376073360443,https://en.wikipedia.org/wiki/Battle%20of%20Be%27erot%20Yitzhak
471,"According to an initial estimate, after the reservoir is filled by the Three Gorges Dam, parts of Baiheliang, with 20 years of records, would be submerged.",reservoir,-3.6179164335836607,0.37920650839805603,0.46687451004981995,https://en.wikipedia.org/wiki/Three%20Gorges
472,Later the entire north of China was conquered.,north,-4.534158958329095,0.424299031496048,0.3157404661178589,https://en.wikipedia.org/wiki/History%20of%20China
473,Uppaluri Gopala Krishnamurti (9 July 1918 – 22 March 2007) was an Indian philosopher who questioned the state of spiritual enlightenment.,philosopher,-2.512161806619072,0.2715405821800232,0.6042435765266418,https://en.wikipedia.org/wiki/U.%20G.%20Krishnamurti
474,"To support himself during his studies Holst played the trombone professionally, at seaside resorts in the summer and in London theatres in the winter.",trombone,-3.7146265464122328,0.4085583984851837,0.4933123290538788,https://en.wikipedia.org/wiki/Gustav%20Holst
475,"RelicA piece of forehead flesh covered by skin, previously attached to Mary's alleged skull, is kept in the cathedral of Saint-Maximin-la-Sainte-Baume in southern France.",flesh,-3.604919654453988,0.34521982073783875,0.4598005712032318,https://en.wikipedia.org/wiki/Noli%20me%20tangere
476,"She opened the VMAs performance wearing a cowgirl attire surrounded by dancers in front of an ""inflatable ass"" bouncing to the beat.",attire,-4.6090548635813695,0.4460311830043793,0.39554479718208313,https://en.wikipedia.org/wiki/Truth%20Hurts%20%28song%29
477,"In 1938, she was the first performer to be heard in Japan.",performer,-3.280784560367465,0.38876909017562866,0.35984814167022705,https://en.wikipedia.org/wiki/Rosita%20Quiroga
478,Slovak company SEC Technologies develops and produces the only active stand-off detector that can detect chemicals in low concentrations from long distances (6 kilometers) in real weather conditions.,detector,-4.776400755159557,0.4128984212875366,0.3307291865348816,https://en.wikipedia.org/wiki/CBRN%20defense
479,"While coaching at OU, Wilkinson began writing a weekly newsletter to alumni during the season, to keep them interested in Sooner football.",newsletter,-3.892869776258102,0.3961349129676819,0.4256960153579712,https://en.wikipedia.org/wiki/Bud%20Wilkinson
480,"Prominent intellectuals associated with the Liberal Party include the philosopher John Stuart Mill, the economist John Maynard Keynes and social planner William Beveridge.",philosopher,-3.151128401929912,0.3277057111263275,0.47922033071517944,https://en.wikipedia.org/wiki/Liberal%20Party%20%28UK%29
481,"On prom night, Sutter gifts Aimee a flask so they can drink together.",flask,-4.190768328133142,0.4317449629306793,0.4744599759578705,https://en.wikipedia.org/wiki/The%20Spectacular%20Now
482,"In Melody Maker, Allan Jones praises the record as a ""disturbingly pertinent expression of modern music"".",record,-4.326297232962173,0.3960559368133545,0.3936556279659271,https://en.wikipedia.org/wiki/The%20Idiot%20%28album%29
483,"Several years after release Atari Explorer called it, ""the first computer program to seriously court the favor of race car fans"".",program,-5.689567827153951,0.5319617986679077,0.37778812646865845,https://en.wikipedia.org/wiki/Baja%20Buggies
484,"An old provincial name, ""dumbledor"", also denoted a buzzing insect such as a bumblebee or cockchafer, ""dumble"" probably imitating the sound of these insects, while ""dor"" meant ""beetle"".",insect,-3.2961473586768206,0.3439270555973053,0.46685364842414856,https://en.wikipedia.org/wiki/Bumblebee
485,"Jordan recalled that he would wear a lucky shirt, drink an entire case of beer, and chatter incessantly with the bus driver. """,case,-4.182266092663027,0.4297879636287689,0.4268456995487213,https://en.wikipedia.org/wiki/Ben%20Geraghty
486,"Frakes appeared on the 1994 Phish album Hoist, playing trombone on the track titled ""Riker's Mailbox"".",trombone,-4.045553810362305,0.33517923951148987,0.36552974581718445,https://en.wikipedia.org/wiki/Jonathan%20Frakes
487,In 1838 she painted a portrait of the popular novelist Michel Masson that was widely reproduced in his books.,novelist,-3.9546621239379696,0.44651567935943604,0.4258976876735687,https://en.wikipedia.org/wiki/Zo%C3%A9%20Goyet
488,"When this happens, the player still shooting must overturn a glass and stack the other on top.",glass,-5.514566836976691,0.5808590650558472,0.42882266640663147,https://en.wikipedia.org/wiki/Quarters%20%28game%29
489,695 persons tested positive at a fish-processing factory in Tema after a worker contracted the virus and infected over 500 workers there in a widely reported case of a super-spreader.,worker,-4.0072577314244375,0.44086983799934387,0.38474225997924805,https://en.wikipedia.org/wiki/COVID-19%20pandemic%20in%20Ghana
490,The first tavern built on the site sometime before 1710 accommodated the Academy of Vocal Music and the Royal Society.,tavern,-3.7005530099074044,0.3776591420173645,0.40338510274887085,https://en.wikipedia.org/wiki/Crown%20and%20Anchor%2C%20Strand
491,It shows the singer to interpret the passage sat on the angle of a bed.,singer,-5.138815093785524,0.5007438063621521,0.3975086808204651,https://en.wikipedia.org/wiki/Non%20ti%20scordar%20mai%20di%20me%20%28song%29
