Index,Sentence,Target Word (Noun),log_prob,oddballness,confidence,Document URL
376,"The Superbone was another hybrid instrument, a trombone with additional valves played with the left hand.",trombone,-4.566616171598435,0.3713642954826355,0.3253902196884155,https://en.wikipedia.org/wiki/Maynard%20Ferguson
377,The captain pours a jug of water down Stan's sweater and abducts Nelly.,jug,-4.9520764545434055,0.5151040554046631,0.4616137146949768,https://en.wikipedia.org/wiki/Why%20Girls%20Love%20Sailors
378,"An alleged militant leader has been detained in Dagestan, officials reported.",leader,-4.685203843812148,0.5082818269729614,0.37081125378608704,https://en.wikipedia.org/wiki/Guerrilla%20phase%20of%20the%20Second%20Chechen%20War%20%282008%29
379,Another way to subjugate them is by inserting a needle to their skin or dress.,needle,-4.140270741604683,0.4227970838546753,0.3886518180370331,https://en.wikipedia.org/wiki/Jinn
380,"McGlashan played euphonium on album Time On Earth, by Crowded House.",euphonium,-4.752167266531615,0.4514945447444916,0.42573341727256775,https://en.wikipedia.org/wiki/Don%20McGlashan
381,Maggie Ferguson (born in Sydney) is an Australian violinist and bandoneonista who studied orchestral tango at Orquesta Escuela de Tango Emilio Balcarce in Buenos Aires from 2003.,violinist,-4.120122737293555,0.4034689664840698,0.4428606927394867,https://en.wikipedia.org/wiki/Maggie%20Ferguson
382,Guthrie also made a pilot for a TV variety show called The Arlo Guthrie Show in February 1987.,show,-4.025547664573726,0.31038329005241394,0.37776780128479004,https://en.wikipedia.org/wiki/Arlo%20Guthrie
383,The day began with a waking bell at 6:45 am.,bell,-3.2130365478140965,0.37958016991615295,0.4138392210006714,https://en.wikipedia.org/wiki/Fremantle%20Prison
384,"The newspaper reached subscribers throughout the Confederacy during the American Civil War; it was considered one of the larger newspapers in the South, with a circulation of about 2,000.",newspaper,-2.869858082435611,0.29244962334632874,0.44631215929985046,https://en.wikipedia.org/wiki/Joel%20Chandler%20Harris
385,"In front of the barred middle door, a billiard cabinet is placed.",cabinet,-4.694499305356294,0.4971875548362732,0.38075122237205505,https://en.wikipedia.org/wiki/Atat%C3%BCrk%20Museum%20Mansion
386,"She initially studied with Theodor Kullak, where American pianist and chronicler Amy Fay heard her playing.",pianist,-5.593861750772466,0.47836703062057495,0.3350280523300171,https://en.wikipedia.org/wiki/Adele%20aus%20der%20Ohe
387,"He went to Chicago, Illinois in late 1917 to play trombone with the Bert Kelly Jass Band.",trombone,-3.7833958433374115,0.3904147744178772,0.36236372590065,https://en.wikipedia.org/wiki/Emile%20Christian
388,"On weekday evenings, WHMS-FM carries the nationally syndicated Delilah call-in and request show from Premiere Networks.",show,-4.965535023589618,0.4587903618812561,0.38705578446388245,https://en.wikipedia.org/wiki/WHMS-FM
389,"Hancock received its second hospital in March 1917, a Finnish hospital called Suomalainen Sairaala.",hospital,-4.618112662976438,0.3934110403060913,0.30068159103393555,https://en.wikipedia.org/wiki/Hancock%2C%20Michigan
390,"After the Roadblock, teams had to travel by jet ski to Bahi Beach, where a jeep would take them to their next Pit Stop.",jeep,-4.387959621075926,0.39010709524154663,0.31567445397377014,https://en.wikipedia.org/wiki/The%20Amazing%20Race%20Asia%204
391,The well-known German-Israeli artist Leo Kahn studied in Karlsruhe before leaving for France and Israel in the 1920s and 1930s.,artist,-3.2446934289351526,0.3510096073150635,0.4563156068325043,https://en.wikipedia.org/wiki/Karlsruhe
392,Police issued a photofit image after eyewitnesses reported seeing a young man loitering nearby eating a jar of honey.,jar,-4.109418902471662,0.41465064883232117,0.4471711218357086,https://en.wikipedia.org/wiki/Peter%20Arne
393,It was only in 2009 that the drainage pipes were conducted underground which bring water into the sewage system.,pipes,-4.0918169299309906,0.4086107909679413,0.3423931896686554,https://en.wikipedia.org/wiki/Paviljoni
394,"Despite quick braking, the locomotive struck an S-Bahn train that was being diverted onto another track and injured 6 people.",locomotive,-3.9394429413951,0.4136388897895813,0.4049365818500519,https://en.wikipedia.org/wiki/%C3%96BB%20Class%201044
395,The English musician Frederick Bridge interpreted this as implying that Hatton wrote some or all of the poems that Gibbons set to music in his Madrigals and Motets.,musician,-4.51137384969522,0.43180808424949646,0.39550232887268066,https://en.wikipedia.org/wiki/Orlando%20Gibbons
396,"Dalyell defeated them at the Battle of Rullion Green, in the Pentland Hills, south of Edinburgh.",south,-4.36833025612261,0.2955487072467804,0.3632299602031708,https://en.wikipedia.org/wiki/Tam%20Dalyell%20of%20the%20Binns
397,"1992 – Wi-Fi – CSIRO researchers patented a method to ""unsmear"" radio waves that echo off indoor surfaces.",waves,-4.94603945601445,0.41814959049224854,0.2755047082901001,https://en.wikipedia.org/wiki/Timeline%20of%20Australian%20inventions
398,Sometime later when Mo has been released from the hospital he is approached by Rash outside the building where he lives.,hospital,-4.699144197708887,0.3744678497314453,0.34988537430763245,https://en.wikipedia.org/wiki/My%20Brother%20the%20Devil
399,"In response to the publication of Thomas Mann's The Black Swan, Adorno penned a long letter to the author, who then approved its publication in the literary journal Akzente.",publication,-3.7992072558651366,0.36895671486854553,0.35870784521102905,https://en.wikipedia.org/wiki/Theodor%20W.%20Adorno
400,"When the artist discovered this unique Schomburgk's deer specimen in Paris, he finally realized that the legendary, beautiful animal that he had heard about since childhood actually once existed.",animal,-4.144262483860883,0.3485403060913086,0.31778064370155334,https://en.wikipedia.org/wiki/Sakarin%20Krue-On
401,With the instrument he has performed along with the Icelandic band Sigur Rós.,instrument,-4.436630659707589,0.4098612070083618,0.3799958825111389,https://en.wikipedia.org/wiki/P%C3%A1ll%20Gu%C3%B0mundsson
402,"Every locomotive and carriage has a pinion, allowing each vehicle to brake itself.",vehicle,-4.734157558311434,0.42100316286087036,0.28485772013664246,https://en.wikipedia.org/wiki/Snowdon%20Mountain%20Railway
403,"During most of the Seventies, local station WCAS (AM) produced a live broadcast from this club called ""Live at Passim's""; today the club is known as Club Passim).",broadcast,-4.341555704577611,0.4085298180580139,0.3143496811389923,https://en.wikipedia.org/wiki/Folk%20club
404,Dozens of local police raided the office of the newspaper where they assaulted Xianghu after he failed to apologise for the article.,newspaper,-4.9245332937974196,0.505852997303009,0.39897382259368896,https://en.wikipedia.org/wiki/Wu%20Xianghu
405,"He is typically featured answering the call of children by smashing through walls or furnishings and then holding a pitcher filled with Kool-Aid while saying his catchphrase, ""Oh yeah!""",pitcher,-4.568901549597892,0.42478954792022705,0.34930795431137085,https://en.wikipedia.org/wiki/Kool-Aid%20Man
406,"In mid-2006, a leaking pipe in the company's Marlbrook factory led to 40 cases of salmonella exposure and a product recall costing the company over £20 million.",pipe,-3.677248836671178,0.33736652135849,0.40968185663223267,https://en.wikipedia.org/wiki/Gorilla%20%28advertisement%29
407,She pours a jug of water over Zoe and begins making nuisance calls.,jug,-5.412681117653847,0.5753356218338013,0.4516257345676422,https://en.wikipedia.org/wiki/Zoe%20Davis
408,The first bucket of concrete was poured in June 1948.,bucket,-3.070317878172948,0.3435927629470825,0.3480963408946991,https://en.wikipedia.org/wiki/Narrows%20Dam
409,"The first disc is composed of 22 tracks, and featured production from Havoc, S.C. and Alchemist with Robert Perry and Mobb Deep serving as executive producers.",production,-4.425793910239424,0.36886918544769287,0.2753312587738037,https://en.wikipedia.org/wiki/Free%20Agents%3A%20The%20Murda%20Mixtape
410,"Tabloid with Frits Bolkestein In 2011, Samson produced a tabloid in collaboration with Frits Bolkestein, a retired prominent liberal politician.",tabloid,-3.6808277823147364,0.2915901243686676,0.4487762451171875,https://en.wikipedia.org/wiki/Daan%20Samson
411,Utilityman Billy Bates chopped an infield single off home plate to start the inning.,plate,-6.249481864273548,0.535385251045227,0.29626861214637756,https://en.wikipedia.org/wiki/1990%20World%20Series
412,"It also features in Cassandra Clare's book series, The Mortal instruments and The Dark Artifices, led by Gwyn ap Nudd.",instruments,-3.5584637330973456,0.38381800055503845,0.52463698387146,https://en.wikipedia.org/wiki/Wild%20Hunt
413,"The yellow flesh covers a hard, oval nut.",flesh,-5.8214902639389035,0.620556652545929,0.3770832121372223,https://en.wikipedia.org/wiki/Mauritia%20flexuosa
414,"Quite simply, I've heard no more powerful jazz pianist than Hiromi Uehara.",pianist,-4.022227726411074,0.3711237907409668,0.4049883484840393,https://en.wikipedia.org/wiki/Another%20Mind
415,"During periods the lake dried out almost completely, leaving only one or two relatively small, highly alkaline and saline lakes in what currently are Malawi's deepest parts.",lake,-4.264106197753625,0.4190327823162079,0.35793155431747437,https://en.wikipedia.org/wiki/Lake%20Malawi
416,"The fracas that ensued, took place at, (the now demolished) Hobo's nightclub in Newcastle, and was later revealed to have been recorded on CCTV.",nightclub,-3.816246918205059,0.3787146508693695,0.3259335160255432,https://en.wikipedia.org/wiki/Viv%20Graham
417,The Aestheticist periodical The Dome was published at number 7 between March 1897 and July 1900.,periodical,-3.895451709032059,0.37198972702026367,0.35321447253227234,https://en.wikipedia.org/wiki/Cecil%20Court
418,"However, during decommissioning when technicians attempted to drain the tank they were unable to do so due to a corroded pipe.",tank,-3.3342918918575517,0.3046002686023712,0.5009703636169434,https://en.wikipedia.org/wiki/Big%20Rock%20Point%20Nuclear%20Power%20Plant
419,"The radio can be heard all over Hirtshals town, and from the motorway roundabout near Aabyen at the E39.",radio,-4.332170507517354,0.4743536114692688,0.32733282446861267,https://en.wikipedia.org/wiki/Hirtshals
420,The hired vehicle was used on tours of the Antrim Coast Road.,vehicle,-5.0691482211862295,0.5306702852249146,0.3306421637535095,https://en.wikipedia.org/wiki/Northern%20Counties%20Committee
421,A radio broadcast called Life-study of the Bible with Witness Lee was later produced from these spoken messages.,broadcast,-5.442095767884028,0.5141687989234924,0.2167883813381195,https://en.wikipedia.org/wiki/Witness%20Lee
422,"The ""rising feature"" of Mid may be related to the fact that two different Mid tones are found in some other Senufo languages (e.g. Sucite and Supyire).",tones,-4.760256788546317,0.3510954976081848,0.3373461365699768,https://en.wikipedia.org/wiki/Nafanan%20language
423,The two wandered in the wilderness of Beersheba until her bottle of water was completely consumed.,bottle,-4.327383673420991,0.45315027236938477,0.38009342551231384,https://en.wikipedia.org/wiki/Abraham
424,Article on the disappearing lake in The Guardian.,lake,-4.98028204176161,0.46797385811805725,0.34511980414390564,https://en.wikipedia.org/wiki/Lake%20Chad
425,"After watching the pack eat the corpse, Heart panics and tries to retreat quietly to avoid being eaten as well, not knowing he was one of them.",pack,-4.39013824011049,0.4371899664402008,0.38263675570487976,https://en.wikipedia.org/wiki/You%20Are%20Umasou
426,"In 1998, the Greek electronic composer and artist Vangelis published El Greco, a symphonic album inspired by the artist.",composer,-3.2418365804558813,0.31055155396461487,0.4422799348831177,https://en.wikipedia.org/wiki/El%20Greco
427,The most challenging issue is tracking them when a bee can fly 3–5 kilometres before returning to the hive.,bee,-4.304442124522251,0.505179226398468,0.3870561122894287,https://en.wikipedia.org/wiki/Demining
428,"He picked out an apartment for them, co-signed the lease, and loaned them $1,500 to pay their rent.",apartment,-2.9677285362223094,0.3904394805431366,0.49049049615859985,https://en.wikipedia.org/wiki/Haifa%20bint%20Faisal%20Al%20Saud
429,"For the most part, the remains have not been excavated; the original building was obliterated in antiquity after destruction by fire.",building,-3.4578625825664924,0.3462655246257782,0.4522424638271332,https://en.wikipedia.org/wiki/Cosa
430,Richards did not use a double and filmed the scene herself after drinking a pitcher of margaritas with Neve Campbell.,pitcher,-5.029956469622751,0.46091073751449585,0.33132171630859375,https://en.wikipedia.org/wiki/Wild%20Things%20%28film%29
431,"In that same interview, Young said he was influenced by ""the great studio drummers of the 1970s and to some degree, every musician that I've ever heard or seen.""",musician,-3.377135492763237,0.3430291712284088,0.4336870610713959,https://en.wikipedia.org/wiki/Brian%20Young%20%28drummer%29
432,"However, some musicians, including Fifth Harmony, have gone on the record praising My Kind of Christmas.",record,-4.71220442801714,0.4095536172389984,0.35079512000083923,https://en.wikipedia.org/wiki/My%20Kind%20of%20Christmas
433,The commercial ends with the kid happily eating a bowl of Honeycomb.,bowl,-4.4818988133754045,0.44629064202308655,0.4234219491481781,https://en.wikipedia.org/wiki/Honeycomb%20%28cereal%29
434,Picot: twisting the thread once round the needle before inserting the needle to produce a decorative loop.,needle,-5.266728189587593,0.4641664922237396,0.32991668581962585,https://en.wikipedia.org/wiki/Hardanger%20embroidery
435,"This is the location where Steve Sindad broke the world record for consuming ranch dressing, drinking 61 bottles worth (about 7 gallons).",location,-5.009529461818082,0.46101415157318115,0.38155847787857056,https://en.wikipedia.org/wiki/Ripley%27s%20Believe%20It%20or%20Not%21
436,"Agum III also campaigned against the Sealand Dynasty, finally wholly conquering the far south of Mesopotamia for Babylon, destroying its capital Dur-Enlil in the process.",south,-5.065487853068909,0.40931829810142517,0.31441041827201843,https://en.wikipedia.org/wiki/Babylonia
437,Judith Querida Longyear (20 September 1938–13 December 1995) was an American mathematician and professor whose research interests included graph theory and combinatorics.,mathematician,-3.539152736580503,0.29308247566223145,0.3785403370857239,https://en.wikipedia.org/wiki/Judith%20Q.%20Longyear
438,"The remaining 10% comes from ground water wells, which are maintained as a backup in case the lake becomes contaminated.",lake,-3.7751719264003136,0.37980470061302185,0.3839283883571625,https://en.wikipedia.org/wiki/Lake%20%C3%9Clemiste
439,"They were prejudiced technically against a gun that 'broke' in the middle, despite the much vaunted benefits of breechloading.",gun,-4.3742736461239735,0.37863868474960327,0.3993143141269684,https://en.wikipedia.org/wiki/Pinfire%20cartridge
440,Customers are served by filling a mug with their drink of choice and sliding the mug towards the advancing customer.,mug,-3.9409042295245897,0.3586374521255493,0.3921176791191101,https://en.wikipedia.org/wiki/Tapper%20World%20Tour
441,"The most common rich mixture producing device for starting cold engines is the choke, which works on the same principle.",engines,-4.777864475141872,0.3970804214477539,0.24477408826351166,https://en.wikipedia.org/wiki/Carburetor
442,Anders Bo Leif Linde (1 January 1933 – 2 October 1970) was a Swedish composer whose style resembled that of notable 20th-century neoclassical composers like Benjamin Britten and Samuel Barber.,composer,-3.165236496421053,0.2667945921421051,0.4493526220321655,https://en.wikipedia.org/wiki/Bo%20Linde
443,Arakel Davrizhetsi was the first Armenian historian whose work was printed.,historian,-4.927838650014666,0.44853654503822327,0.2689959406852722,https://en.wikipedia.org/wiki/Arakel%20of%20Tabriz
444,"A forearm protector can also be worn, primarily by beginners, to protect the left arm from being hit by the string.",arm,-4.116984834273656,0.43495747447013855,0.3168841600418091,https://en.wikipedia.org/wiki/Ky%C5%ABd%C5%8D
445,"Cyberfeminist artist and thinker Faith Wilding also critiques its utopian vision for not doing the tough work of technical, theoretical and political education.",artist,-4.9471813901017105,0.4054873585700989,0.2985975444316864,https://en.wikipedia.org/wiki/Cyberfeminism
446,"ProfileMiller grew up in a very food, faith, and family-oriented environment, always in the kitchen cooking with her mother and two sisters or her great-grandmother.",kitchen,-4.161179931777896,0.3074389398097992,0.3213878870010376,https://en.wikipedia.org/wiki/Whitney%20Miller
447,"China agreed in 2009 to invest US$282 million in the port, aiming to extend the main quay by over .",quay,-3.9739328634738924,0.40417638421058655,0.453794926404953,https://en.wikipedia.org/wiki/Nouakchott
448,"In a statement, Edmonds said: He partly blamed the Ronan Keating talent show Get Your Act Together for poor ratings leading into House Party.",show,-5.224967355343202,0.48316532373428345,0.36618882417678833,https://en.wikipedia.org/wiki/Noel%27s%20House%20Party
449,"Date unknown   English historian and naturalist Robert Plot publishes The Natural History of Staffordshire, a collection of illustrations and texts detailing the history of the county.",historian,-3.8467786242554505,0.3014225959777832,0.37855264544487,https://en.wikipedia.org/wiki/1686
450,"Some author wrongly transcribed his name as Lacambui, and according to them he is the god of the ancient Tagalogs who fed.",author,-5.18187445806789,0.47862616181373596,0.31103286147117615,https://en.wikipedia.org/wiki/List%20of%20Philippine%20mythological%20figures
451,"The needle is inserted into the soft tissue which covers the medial border of the mandibular ramus, in region of the inferior alveolar, lingual and mylohyoid nerves.",needle,-3.113691667371686,0.3147234320640564,0.5132890343666077,https://en.wikipedia.org/wiki/Local%20anesthetic
452,"They go inside Jerry's well secured apartment, where he tells her about the conspiracy newsletter he produces.",newsletter,-5.483775823563337,0.5246570110321045,0.30822283029556274,https://en.wikipedia.org/wiki/Conspiracy%20Theory%20%28film%29
453,Diederik Wissels (Brussels I) is a Dutch jazz pianist that studied at the Berklee college of music of Boston.,pianist,-3.7459813496087886,0.394278883934021,0.467330664396286,https://en.wikipedia.org/wiki/European%20School
454,"A series of events, including an official ceremony and a show called ""Bouvines la Bataille"", attracted more than 6,000 viewers in Bouvines.",show,-3.554647679520505,0.35107356309890747,0.4109084904193878,https://en.wikipedia.org/wiki/Battle%20of%20Bouvines
455,"Other parameters, such as the thickness of protein layers and the surface tension of protein-covered surfaces, can also be estimated.",protein,-3.3476263086583153,0.315572053194046,0.3989030122756958,https://en.wikipedia.org/wiki/Protein%20adsorption
456,"4 March 1933 – At Vriog, the locomotive of a Great Western Railway freight train is struck by falling rocks and pushed into the Irish Sea.",locomotive,-4.114154635180691,0.33426663279533386,0.37754321098327637,https://en.wikipedia.org/wiki/Annot%20derailment
457,History The North Branch Land Trust works to conserve the landscapes that sustain the earth through the landowners and their communities.,earth,-4.813838823981907,0.409760981798172,0.24876874685287476,https://en.wikipedia.org/wiki/North%20Branch%20Land%20Trust
458,"The chords harmonize with each other, continuing for 22 seconds.",chords,-4.084514879222427,0.49617722630500793,0.37979814410209656,https://en.wikipedia.org/wiki/Ray%20of%20Light%20%28song%29
459,"Scholars also believe that Old Chinese had no phonemic tones, but tones emerged in Middle Chinese to replace sounds that were lost from Old Chinese.",tones,-3.9802596285673126,0.3772364556789398,0.36426791548728943,https://en.wikipedia.org/wiki/Homophone
460,The current USB/software system replaces a hardware brain that the version 1.0 Mandala system had employed.,brain,-5.6664405756376,0.5251660346984863,0.32238394021987915,https://en.wikipedia.org/wiki/Synesthesia%20Mandala%20Drums
461,"Somewhere on Gallifrey there is also an institute called the Academy, which the Doctor and various other Time Lords have attended.",institute,-3.730307526492442,0.35410332679748535,0.4144524335861206,https://en.wikipedia.org/wiki/Gallifrey
462,A librarian who founded the talking newspaper in Britain.,newspaper,-5.4448655366897585,0.46036654710769653,0.23597970604896545,https://en.wikipedia.org/wiki/National%20Bureau%20for%20Students%20with%20Disabilities
463,"She also featured a broadcast called ""Donna Wick Live!",broadcast,-6.349127779404323,0.6331582069396973,0.3251970410346985,https://en.wikipedia.org/wiki/Donna%20Wick
464,"To reach the cathedral, Garrett ventures through Old Quarter, a haunted, abandoned district of the City.",district,-5.162784095108509,0.47223520278930664,0.3692917823791504,https://en.wikipedia.org/wiki/Thief%3A%20The%20Dark%20Project
465,April 9:	Egyptian authorities barred jailed opposition leader Ayman Nour from sending any more articles to his party's newspaper.,leader,-4.893488508683664,0.4112264811992645,0.3035484552383423,https://en.wikipedia.org/wiki/List%20of%202006%20human%20rights%20incidents%20in%20Egypt
466,"Not a well-known record at the time, but since has become highly sought after and is certainly one of the best 'made for skinheads' records.""",record,-3.9986007273677857,0.4045829772949219,0.4145866930484772,https://en.wikipedia.org/wiki/Rico%20Rodriguez%20discography
467,"Instead, the vehicle senses that the key (which may be located in the user's pocket, purse, etc.)",key,-3.4857293548791306,0.355097234249115,0.45500946044921875,https://en.wikipedia.org/wiki/Remote%20keyless%20system
468,"When a RTE button is pushed, or the motion detector detects motion at the door, the door alarm is temporarily ignored while the door is opened.",detector,-4.235379241663834,0.39815086126327515,0.3280072808265686,https://en.wikipedia.org/wiki/Access%20control
469,"Locally, Gil Santos and Gino Cappelletti called the game for the Patriots on WBCN radio, and Bob Papa, Dick Lynch, and Carl Banks called the Giants' radio broadcast on WFAN-AM.",broadcast,-3.8867672027108515,0.3359147310256958,0.3506060540676117,https://en.wikipedia.org/wiki/Super%20Bowl%20XLII
470,He and Ya'uri took a jeep to reconnoiter for a suitable firing location.,jeep,-5.266472621717387,0.47963038086891174,0.36108270287513733,https://en.wikipedia.org/wiki/Battle%20of%20Be%27erot%20Yitzhak
471,"According to an initial estimate, after the reservoir is filled by the Three Gorges Dam, parts of Baiheliang, with 20 years of records, would be submerged.",reservoir,-3.8421558505441578,0.3490983545780182,0.4000602960586548,https://en.wikipedia.org/wiki/Three%20Gorges
472,Later the entire north of China was conquered.,north,-5.030961606237623,0.4341001808643341,0.3251517415046692,https://en.wikipedia.org/wiki/History%20of%20China
473,Uppaluri Gopala Krishnamurti (9 July 1918 – 22 March 2007) was an Indian philosopher who questioned the state of spiritual enlightenment.,philosopher,-3.190937240255644,0.314674437046051,0.4418664872646332,https://en.wikipedia.org/wiki/U.%20G.%20Krishnamurti
474,"To support himself during his studies Holst played the trombone professionally, at seaside resorts in the summer and in London theatres in the winter.",trombone,-4.0689035960280435,0.38495519757270813,0.4075680375099182,https://en.wikipedia.org/wiki/Gustav%20Holst
475,"RelicA piece of forehead flesh covered by skin, previously attached to Mary's alleged skull, is kept in the cathedral of Saint-Maximin-la-Sainte-Baume in southern France.",flesh,-3.964883440634003,0.3202815651893616,0.383390337228775,https://en.wikipedia.org/wiki/Noli%20me%20tangere
476,"She opened the VMAs performance wearing a cowgirl attire surrounded by dancers in front of an ""inflatable ass"" bouncing to the beat.",attire,-4.850706317959803,0.4768873453140259,0.3933064341545105,https://en.wikipedia.org/wiki/Truth%20Hurts%20%28song%29
477,"In 1938, she was the first performer to be heard in Japan.",performer,-3.2166139101609588,0.33558186888694763,0.3160317838191986,https://en.wikipedia.org/wiki/Rosita%20Quiroga
478,Slovak company SEC Technologies develops and produces the only active stand-off detector that can detect chemicals in low concentrations from long distances (6 kilometers) in real weather conditions.,detector,-4.961822874844074,0.3893126845359802,0.28937190771102905,https://en.wikipedia.org/wiki/CBRN%20defense
479,"While coaching at OU, Wilkinson began writing a weekly newsletter to alumni during the season, to keep them interested in Sooner football.",newsletter,-4.200787607866984,0.38946807384490967,0.40371087193489075,https://en.wikipedia.org/wiki/Bud%20Wilkinson
480,"Prominent intellectuals associated with the Liberal Party include the philosopher John Stuart Mill, the economist John Maynard Keynes and social planner William Beveridge.",philosopher,-2.961552112305071,0.27571961283683777,0.47032180428504944,https://en.wikipedia.org/wiki/Liberal%20Party%20%28UK%29
481,"On prom night, Sutter gifts Aimee a flask so they can drink together.",flask,-4.482827258192831,0.4429457485675812,0.39722740650177,https://en.wikipedia.org/wiki/The%20Spectacular%20Now
482,"In Melody Maker, Allan Jones praises the record as a ""disturbingly pertinent expression of modern music"".",record,-4.441038533235374,0.3906411826610565,0.3291064500808716,https://en.wikipedia.org/wiki/The%20Idiot%20%28album%29
483,"Several years after release Atari Explorer called it, ""the first computer program to seriously court the favor of race car fans"".",program,-5.859416553129752,0.5028247833251953,0.3225519359111786,https://en.wikipedia.org/wiki/Baja%20Buggies
484,"An old provincial name, ""dumbledor"", also denoted a buzzing insect such as a bumblebee or cockchafer, ""dumble"" probably imitating the sound of these insects, while ""dor"" meant ""beetle"".",insect,-3.5291092256997145,0.3299100697040558,0.38935142755508423,https://en.wikipedia.org/wiki/Bumblebee
485,"Jordan recalled that he would wear a lucky shirt, drink an entire case of beer, and chatter incessantly with the bus driver. """,case,-4.157546827776565,0.3835500180721283,0.3980545103549957,https://en.wikipedia.org/wiki/Ben%20Geraghty
486,"Frakes appeared on the 1994 Phish album Hoist, playing trombone on the track titled ""Riker's Mailbox"".",trombone,-4.401769941938775,0.33847445249557495,0.2475307434797287,https://en.wikipedia.org/wiki/Jonathan%20Frakes
487,In 1838 she painted a portrait of the popular novelist Michel Masson that was widely reproduced in his books.,novelist,-4.18724305069317,0.4237428903579712,0.3381946086883545,https://en.wikipedia.org/wiki/Zo%C3%A9%20Goyet
488,"When this happens, the player still shooting must overturn a glass and stack the other on top.",glass,-5.401597772773943,0.48232656717300415,0.31401023268699646,https://en.wikipedia.org/wiki/Quarters%20%28game%29
489,695 persons tested positive at a fish-processing factory in Tema after a worker contracted the virus and infected over 500 workers there in a widely reported case of a super-spreader.,worker,-4.192710586927003,0.4211776852607727,0.32308822870254517,https://en.wikipedia.org/wiki/COVID-19%20pandemic%20in%20Ghana
490,The first tavern built on the site sometime before 1710 accommodated the Academy of Vocal Music and the Royal Society.,tavern,-3.774838633214434,0.3339643180370331,0.299689918756485,https://en.wikipedia.org/wiki/Crown%20and%20Anchor%2C%20Strand
491,It shows the singer to interpret the passage sat on the angle of a bed.,singer,-5.028139926493168,0.49952247738838196,0.33599573373794556,https://en.wikipedia.org/wiki/Non%20ti%20scordar%20mai%20di%20me%20%28song%29
492,The trio reach an underground temple where the Thuggees worship Kali with human sacrifice.,temple,-5.0064416747344165,0.5213372111320496,0.3243601620197296,https://en.wikipedia.org/wiki/Indiana%20Jones%20and%20the%20Temple%20of%20Doom
493,"The broadcast is called ""AIHL TV"" and is a partnership between ATC Productions, the AIHL, Melbourne Mustangs and Melbourne Ice.",broadcast,-4.4745237730315015,0.4301071763038635,0.38338640332221985,https://en.wikipedia.org/wiki/Melbourne%20Ice
494,"With him the piano sounded like a whole orchestra, not only as far as the power of sound was concerned but in the variety of timbres.",piano,-3.4370467120277075,0.36895933747291565,0.4099523425102234,https://en.wikipedia.org/wiki/Anton%20Rubinstein
495,"In high school, I discovered all of the Shrapnel Records guys, but Yngwie Malmsteen was the first guitarist I heard that really changed my life.",guitarist,-3.3921805909982035,0.3597167134284973,0.42497125267982483,https://en.wikipedia.org/wiki/Jake%20Dreyer
496,"It was George Theiss, a local guitarist and singer who'd heard through my sister that I played the guitar.",guitarist,-4.401052817054417,0.4908892810344696,0.3922058343887329,https://en.wikipedia.org/wiki/The%20Castiles
497,"Shaffi himself had to flee for the hills, and 2 truck full of arms were recovered by the Bengalis.",truck,-5.057195428609848,0.42600005865097046,0.25321510434150696,https://en.wikipedia.org/wiki/Operation%20Searchlight
498,"This view led to a CIA program called Operation Cyclone, which channeled funds through Pakistan's Inter-Services Intelligence agency to the Afghan Mujahideen.",program,-3.2933663635745742,0.301923930644989,0.43964138627052307,https://en.wikipedia.org/wiki/Al-Qaeda
499,"The playwright Neil Simon acquired the theater in 1967, after which he staged several of his own works there.",playwright,-3.549564778804779,0.3599487543106079,0.29971498250961304,https://en.wikipedia.org/wiki/Eugene%20O%27Neill%20Theatre
500,The 30-second Target ad features Denise standing on a bus listening to her iPod singing as her classmates add the harmonies and wave their hands in time to the music.,bus,-4.86439768438611,0.4721671938896179,0.36643338203430176,https://en.wikipedia.org/wiki/Denise%20Bestman
501,"In the fourth episode ""Hammered"", Paxton is prosecuting a case where a man drank heavily and murders the woman he met at the bar.",case,-4.362033773958683,0.3851433992385864,0.3209894299507141,https://en.wikipedia.org/wiki/List%20of%20Law%20%26%20Order%3A%20Special%20Victims%20Unit%20characters
502,"By pressing other buttons, you can execute tricks in the air and string together combos.",string,-4.798279839403489,0.45342469215393066,0.3072654902935028,https://en.wikipedia.org/wiki/Massive%20Snowboarding
503,They had attempted to generate an electrical signal by projecting an image onto a selenium-coated metal plate that was simultaneously scanned by a cathode ray beam.,plate,-3.8963080804406975,0.4131747782230377,0.4595334231853485,https://en.wikipedia.org/wiki/Television
504,The VF allows the designer or operator to assess the best course of action and gives in depth understanding on unintuive behaviours.,designer,-6.1275345259904865,0.5276914238929749,0.3283657133579254,https://en.wikipedia.org/wiki/Virtual%20facility
505,"At the 1960 Games in Rome, a friendly race official poured a bucket of ice water close to the finish; Ljunggren cramped again and finished second.",bucket,-4.612009661600871,0.3954911530017853,0.37764686346054077,https://en.wikipedia.org/wiki/John%20Ljunggren
506,"A unique sphincter-like muscle around the ear canal constricts the passageway, thereby dampening acoustic signals and allowing the animal to hear more seismic signals.",animal,-3.8207287899533506,0.3329474627971649,0.39440760016441345,https://en.wikipedia.org/wiki/Elephant%20communication
507,commercial directed by Michael Bay features a historian obsessed with the study of Aaron Burr—he owns the guns and the bullet from the duel (see Aaron Burr (advertisement)).,historian,-5.571308332670014,0.3718036413192749,0.2973037362098694,https://en.wikipedia.org/wiki/Aaron%20Burr
